X Y Z
1.643735e+06 6.543142e+06 -5.634812e+05
1.638973e+06 6.543816e+06 -5.694605e+05
1.634210e+06 6.544481e+06 -5.754391e+05
1.629444e+06 6.545138e+06 -5.814170e+05
1.624675e+06 6.545787e+06 -5.873941e+05
1.619905e+06 6.546427e+06 -5.933704e+05
1.615133e+06 6.547059e+06 -5.993460e+05
1.610359e+06 6.547682e+06 -6.053209e+05
1.605582e+06 6.548297e+06 -6.112949e+05
1.600804e+06 6.548904e+06 -6.172682e+05
1.596023e+06 6.549502e+06 -6.232407e+05
1.591241e+06 6.550092e+06 -6.292123e+05
1.586456e+06 6.550673e+06 -6.351832e+05
1.581670e+06 6.551246e+06 -6.411533e+05
1.576881e+06 6.551810e+06 -6.471225e+05
1.572090e+06 6.552366e+06 -6.530909e+05
1.567298e+06 6.552914e+06 -6.590584e+05
1.562503e+06 6.553453e+06 -6.650251e+05
1.557706e+06 6.553984e+06 -6.709910e+05
1.552907e+06 6.554506e+06 -6.769559e+05
1.548107e+06 6.555020e+06 -6.829200e+05
1.543304e+06 6.555525e+06 -6.888833e+05
1.538499e+06 6.556022e+06 -6.948456e+05
1.533693e+06 6.556511e+06 -7.008070e+05
1.528884e+06 6.556991e+06 -7.067676e+05
1.524073e+06 6.557463e+06 -7.127272e+05
1.519261e+06 6.557926e+06 -7.186859e+05
1.514446e+06 6.558381e+06 -7.246437e+05
1.509630e+06 6.558827e+06 -7.306005e+05
1.504812e+06 6.559265e+06 -7.365564e+05
1.499991e+06 6.559695e+06 -7.425114e+05
1.495169e+06 6.560116e+06 -7.484654e+05
1.490345e+06 6.560529e+06 -7.544184e+05
1.485519e+06 6.560933e+06 -7.603705e+05
1.480691e+06 6.561328e+06 -7.663215e+05
1.475861e+06 6.561716e+06 -7.722716e+05
1.471029e+06 6.562095e+06 -7.782207e+05
1.466195e+06 6.562465e+06 -7.841688e+05
1.461360e+06 6.562827e+06 -7.901158e+05
1.456522e+06 6.563180e+06 -7.960619e+05
1.451683e+06 6.563525e+06 -8.020069e+05
1.446842e+06 6.563862e+06 -8.079508e+05
1.441999e+06 6.564190e+06 -8.138938e+05
1.437154e+06 6.564510e+06 -8.198356e+05
1.432307e+06 6.564821e+06 -8.257764e+05
1.427459e+06 6.565124e+06 -8.317162e+05
1.422609e+06 6.565418e+06 -8.376549e+05
1.417756e+06 6.565704e+06 -8.435924e+05
1.412902e+06 6.565981e+06 -8.495289e+05
1.408046e+06 6.566250e+06 -8.554643e+05
1.403189e+06 6.566510e+06 -8.613986e+05
1.398329e+06 6.566762e+06 -8.673318e+05
1.393468e+06 6.567006e+06 -8.732638e+05
1.388605e+06 6.567241e+06 -8.791947e+05
1.383740e+06 6.567467e+06 -8.851245e+05
1.378874e+06 6.567686e+06 -8.910531e+05
1.374005e+06 6.567895e+06 -8.969806e+05
1.369135e+06 6.568096e+06 -9.029069e+05
1.364263e+06 6.568289e+06 -9.088321e+05
1.359390e+06 6.568473e+06 -9.147560e+05
1.354514e+06 6.568649e+06 -9.206788e+05
1.349637e+06 6.568816e+06 -9.266004e+05
1.344758e+06 6.568975e+06 -9.325208e+05
1.339878e+06 6.569126e+06 -9.384400e+05
1.334995e+06 6.569267e+06 -9.443579e+05
1.330111e+06 6.569401e+06 -9.502747e+05
1.325226e+06 6.569526e+06 -9.561902e+05
1.320338e+06 6.569642e+06 -9.621044e+05
1.315449e+06 6.569750e+06 -9.680174e+05
1.310558e+06 6.569850e+06 -9.739292e+05
1.305666e+06 6.569941e+06 -9.798397e+05
1.300771e+06 6.570023e+06 -9.857489e+05
1.295876e+06 6.570097e+06 -9.916569e+05
1.290978e+06 6.570163e+06 -9.975635e+05
1.286079e+06 6.570220e+06 -1.003469e+06
1.281178e+06 6.570269e+06 -1.009373e+06
1.276276e+06 6.570309e+06 -1.015276e+06
1.271372e+06 6.570340e+06 -1.021177e+06
1.266466e+06 6.570364e+06 -1.027077e+06
1.261559e+06 6.570378e+06 -1.032976e+06
1.256650e+06 6.570384e+06 -1.038873e+06
1.251739e+06 6.570382e+06 -1.044770e+06
1.246827e+06 6.570371e+06 -1.050664e+06
1.241913e+06 6.570352e+06 -1.056558e+06
1.236998e+06 6.570325e+06 -1.062450e+06
1.232081e+06 6.570288e+06 -1.068340e+06
1.227162e+06 6.570244e+06 -1.074230e+06
1.222242e+06 6.570190e+06 -1.080117e+06
1.217320e+06 6.570129e+06 -1.086004e+06
1.212397e+06 6.570059e+06 -1.091889e+06
1.207472e+06 6.569980e+06 -1.097772e+06
1.202546e+06 6.569893e+06 -1.103655e+06
1.197618e+06 6.569797e+06 -1.109535e+06
1.192688e+06 6.569693e+06 -1.115415e+06
1.187757e+06 6.569581e+06 -1.121293e+06
1.182825e+06 6.569460e+06 -1.127169e+06
1.177891e+06 6.569330e+06 -1.133044e+06
1.172955e+06 6.569192e+06 -1.138917e+06
1.168018e+06 6.569045e+06 -1.144789e+06
1.163080e+06 6.568890e+06 -1.150660e+06
1.158140e+06 6.568727e+06 -1.156529e+06
1.153198e+06 6.568555e+06 -1.162396e+06
1.148255e+06 6.568374e+06 -1.168262e+06
1.143310e+06 6.568185e+06 -1.174127e+06
1.138364e+06 6.567988e+06 -1.179990e+06
1.133417e+06 6.567782e+06 -1.185851e+06
1.128468e+06 6.567567e+06 -1.191711e+06
1.123518e+06 6.567345e+06 -1.197570e+06
1.118566e+06 6.567113e+06 -1.203426e+06
1.113613e+06 6.566873e+06 -1.209282e+06
1.108658e+06 6.566625e+06 -1.215135e+06
1.103702e+06 6.566368e+06 -1.220987e+06
1.098745e+06 6.566103e+06 -1.226838e+06
1.093786e+06 6.565829e+06 -1.232687e+06
1.088826e+06 6.565546e+06 -1.238534e+06
1.083864e+06 6.565255e+06 -1.244380e+06
1.078901e+06 6.564956e+06 -1.250224e+06
1.073936e+06 6.564648e+06 -1.256066e+06
1.068970e+06 6.564332e+06 -1.261907e+06
1.064003e+06 6.564007e+06 -1.267746e+06
1.059035e+06 6.563674e+06 -1.273584e+06
1.054065e+06 6.563332e+06 -1.279420e+06
1.049093e+06 6.562982e+06 -1.285254e+06
1.044121e+06 6.562623e+06 -1.291086e+06
1.039147e+06 6.562256e+06 -1.296917e+06
1.034171e+06 6.561880e+06 -1.302747e+06
1.029195e+06 6.561496e+06 -1.308574e+06
1.024217e+06 6.561103e+06 -1.314400e+06
1.019238e+06 6.560702e+06 -1.320224e+06
1.014257e+06 6.560292e+06 -1.326046e+06
1.009275e+06 6.559874e+06 -1.331867e+06
1.004292e+06 6.559448e+06 -1.337686e+06
9.993073e+05 6.559012e+06 -1.343503e+06
9.943216e+05 6.558569e+06 -1.349319e+06
9.893345e+05 6.558117e+06 -1.355132e+06
9.843462e+05 6.557656e+06 -1.360944e+06
9.793566e+05 6.557187e+06 -1.366754e+06
9.743658e+05 6.556709e+06 -1.372563e+06
9.693737e+05 6.556223e+06 -1.378369e+06
9.643803e+05 6.555729e+06 -1.384174e+06
9.593858e+05 6.555226e+06 -1.389977e+06
9.543900e+05 6.554714e+06 -1.395779e+06
9.493929e+05 6.554194e+06 -1.401578e+06
9.443947e+05 6.553666e+06 -1.407376e+06
9.393952e+05 6.553129e+06 -1.413171e+06
9.343945e+05 6.552584e+06 -1.418965e+06
9.293926e+05 6.552030e+06 -1.424757e+06
9.243896e+05 6.551467e+06 -1.430548e+06
9.193853e+05 6.550897e+06 -1.436336e+06
9.143799e+05 6.550317e+06 -1.442123e+06
9.093733e+05 6.549729e+06 -1.447907e+06
9.043655e+05 6.549133e+06 -1.453690e+06
8.993565e+05 6.548528e+06 -1.459471e+06
8.943464e+05 6.547915e+06 -1.465250e+06
8.893352e+05 6.547294e+06 -1.471027e+06
8.843228e+05 6.546663e+06 -1.476802e+06
8.793093e+05 6.546025e+06 -1.482575e+06
8.742946e+05 6.545378e+06 -1.488347e+06
8.692788e+05 6.544722e+06 -1.494116e+06
8.642619e+05 6.544058e+06 -1.499884e+06
8.592439e+05 6.543385e+06 -1.505649e+06
8.542248e+05 6.542704e+06 -1.511413e+06
8.492046e+05 6.542015e+06 -1.517175e+06
8.441833e+05 6.541317e+06 -1.522934e+06
8.391609e+05 6.540611e+06 -1.528692e+06
8.341375e+05 6.539896e+06 -1.534448e+06
8.291129e+05 6.539173e+06 -1.540201e+06
8.240873e+05 6.538441e+06 -1.545953e+06
8.190606e+05 6.537701e+06 -1.551703e+06
8.140329e+05 6.536952e+06 -1.557450e+06
8.090042e+05 6.536195e+06 -1.563196e+06
8.039744e+05 6.535429e+06 -1.568940e+06
7.989435e+05 6.534655e+06 -1.574681e+06
7.939117e+05 6.533872e+06 -1.580421e+06
7.888788e+05 6.533081e+06 -1.586159e+06
7.838449e+05 6.532282e+06 -1.591894e+06
7.788100e+05 6.531474e+06 -1.597628e+06
7.737741e+05 6.530658e+06 -1.603359e+06
7.687372e+05 6.529833e+06 -1.609088e+06
7.636993e+05 6.529000e+06 -1.614815e+06
7.586604e+05 6.528158e+06 -1.620540e+06
7.536206e+05 6.527308e+06 -1.626263e+06
7.485798e+05 6.526449e+06 -1.631984e+06
7.435380e+05 6.525582e+06 -1.637703e+06
7.384952e+05 6.524707e+06 -1.643420e+06
7.334516e+05 6.523823e+06 -1.649134e+06
7.284069e+05 6.522930e+06 -1.654847e+06
7.233614e+05 6.522029e+06 -1.660557e+06
7.183149e+05 6.521120e+06 -1.666265e+06
7.132674e+05 6.520202e+06 -1.671971e+06
7.082191e+05 6.519276e+06 -1.677675e+06
7.031699e+05 6.518342e+06 -1.683376e+06
6.981197e+05 6.517399e+06 -1.689076e+06
6.930687e+05 6.516447e+06 -1.694773e+06
6.880167e+05 6.515487e+06 -1.700468e+06
6.829639e+05 6.514519e+06 -1.706161e+06
6.779102e+05 6.513542e+06 -1.711852e+06
6.728556e+05 6.512557e+06 -1.717540e+06
6.678002e+05 6.511564e+06 -1.723226e+06
6.627439e+05 6.510561e+06 -1.728910e+06
6.576867e+05 6.509551e+06 -1.734592e+06
6.526287e+05 6.508532e+06 -1.740272e+06
6.475699e+05 6.507505e+06 -1.745949e+06
6.425102e+05 6.506469e+06 -1.751624e+06
6.374497e+05 6.505425e+06 -1.757297e+06
6.323883e+05 6.504372e+06 -1.762967e+06
6.273262e+05 6.503311e+06 -1.768635e+06
6.222633e+05 6.502242e+06 -1.774301e+06
6.171995e+05 6.501164e+06 -1.779965e+06
6.121350e+05 6.500078e+06 -1.785626e+06
6.070696e+05 6.498983e+06 -1.791285e+06
6.020035e+05 6.497880e+06 -1.796942e+06
5.969366e+05 6.496769e+06 -1.802596e+06
5.918690e+05 6.495649e+06 -1.808248e+06
5.868006e+05 6.494521e+06 -1.813898e+06
5.817314e+05 6.493384e+06 -1.819545e+06
5.766615e+05 6.492239e+06 -1.825190e+06
5.715908e+05 6.491086e+06 -1.830833e+06
5.665194e+05 6.489924e+06 -1.836473e+06
5.614473e+05 6.488754e+06 -1.842111e+06
5.563744e+05 6.487575e+06 -1.847747e+06
5.513009e+05 6.486388e+06 -1.853380e+06
5.462266e+05 6.485193e+06 -1.859010e+06
5.411516e+05 6.483989e+06 -1.864639e+06
5.360759e+05 6.482777e+06 -1.870265e+06
5.309995e+05 6.481556e+06 -1.875888e+06
5.259225e+05 6.480327e+06 -1.881509e+06
5.208447e+05 6.479090e+06 -1.887128e+06
5.157663e+05 6.477844e+06 -1.892744e+06
5.106872e+05 6.476590e+06 -1.898358e+06
5.056075e+05 6.475328e+06 -1.903969e+06
5.005271e+05 6.474057e+06 -1.909578e+06
4.954461e+05 6.472778e+06 -1.915185e+06
4.903644e+05 6.471490e+06 -1.920789e+06
4.852821e+05 6.470194e+06 -1.926390e+06
4.801992e+05 6.468890e+06 -1.931989e+06
4.751157e+05 6.467577e+06 -1.937586e+06
4.700315e+05 6.466256e+06 -1.943180e+06
4.649467e+05 6.464927e+06 -1.948771e+06
4.598614e+05 6.463589e+06 -1.954360e+06
4.547754e+05 6.462243e+06 -1.959947e+06
4.496889e+05 6.460889e+06 -1.965530e+06
4.446017e+05 6.459526e+06 -1.971112e+06
4.395140e+05 6.458155e+06 -1.976691e+06
4.344257e+05 6.456775e+06 -1.982267e+06
4.293369e+05 6.455388e+06 -1.987841e+06
4.242475e+05 6.453991e+06 -1.993412e+06
4.191576e+05 6.452587e+06 -1.998981e+06
4.140671e+05 6.451174e+06 -2.004547e+06
4.089761e+05 6.449753e+06 -2.010110e+06
4.038846e+05 6.448323e+06 -2.015671e+06
3.987925e+05 6.446886e+06 -2.021229e+06
3.936999e+05 6.445439e+06 -2.026785e+06
3.886068e+05 6.443985e+06 -2.032338e+06
3.835133e+05 6.442522e+06 -2.037888e+06
3.784192e+05 6.441051e+06 -2.043436e+06
3.733246e+05 6.439571e+06 -2.048982e+06
3.682295e+05 6.438084e+06 -2.054524e+06
3.631340e+05 6.436588e+06 -2.060064e+06
3.580380e+05 6.435083e+06 -2.065601e+06
3.529415e+05 6.433570e+06 -2.071136e+06
3.478446e+05 6.432049e+06 -2.076668e+06
3.427472e+05 6.430520e+06 -2.082197e+06
3.376494e+05 6.428982e+06 -2.087724e+06
3.325512e+05 6.427437e+06 -2.093248e+06
3.274525e+05 6.425882e+06 -2.098769e+06
3.223534e+05 6.424320e+06 -2.104287e+06
3.172538e+05 6.422749e+06 -2.109803e+06
3.121539e+05 6.421170e+06 -2.115316e+06
3.070535e+05 6.419582e+06 -2.120827e+06
3.019528e+05 6.417987e+06 -2.126334e+06
2.968517e+05 6.416383e+06 -2.131839e+06
2.917501e+05 6.414771e+06 -2.137341e+06
2.866482e+05 6.413150e+06 -2.142841e+06
2.815460e+05 6.411521e+06 -2.148337e+06
2.764433e+05 6.409884e+06 -2.153831e+06
2.713403e+05 6.408239e+06 -2.159322e+06
2.662370e+05 6.406585e+06 -2.164811e+06
2.611333e+05 6.404923e+06 -2.170296e+06
2.560292e+05 6.403253e+06 -2.175779e+06
2.509249e+05 6.401575e+06 -2.181259e+06
2.458202e+05 6.399888e+06 -2.186736e+06
2.407151e+05 6.398193e+06 -2.192211e+06
2.356098e+05 6.396490e+06 -2.197682e+06
2.305042e+05 6.394779e+06 -2.203151e+06
2.253982e+05 6.393059e+06 -2.208617e+06
2.202920e+05 6.391331e+06 -2.214080e+06
2.151855e+05 6.389595e+06 -2.219540e+06
2.100787e+05 6.387850e+06 -2.224998e+06
2.049716e+05 6.386098e+06 -2.230452e+06
1.998642e+05 6.384337e+06 -2.235904e+06
1.947566e+05 6.382568e+06 -2.241353e+06
1.896488e+05 6.380791e+06 -2.246799e+06
1.845407e+05 6.379005e+06 -2.252242e+06
1.794323e+05 6.377211e+06 -2.257682e+06
1.743237e+05 6.375409e+06 -2.263119e+06
1.692149e+05 6.373599e+06 -2.268554e+06
1.641059e+05 6.371781e+06 -2.273985e+06
1.589966e+05 6.369954e+06 -2.279414e+06
1.538871e+05 6.368119e+06 -2.284839e+06
1.487775e+05 6.366276e+06 -2.290262e+06
1.436676e+05 6.364425e+06 -2.295682e+06
1.385575e+05 6.362566e+06 -2.301098e+06
1.334473e+05 6.360698e+06 -2.306512e+06
1.283369e+05 6.358822e+06 -2.311923e+06
1.232263e+05 6.356938e+06 -2.317331e+06
1.181156e+05 6.355046e+06 -2.322736e+06
1.130047e+05 6.353146e+06 -2.328138e+06
1.078936e+05 6.351237e+06 -2.333537e+06
1.027824e+05 6.349320e+06 -2.338933e+06
9.767106e+04 6.347395e+06 -2.344326e+06
9.255959e+04 6.345462e+06 -2.349716e+06
8.744799e+04 6.343521e+06 -2.355103e+06
8.233628e+04 6.341572e+06 -2.360487e+06
7.722446e+04 6.339614e+06 -2.365868e+06
7.211253e+04 6.337648e+06 -2.371246e+06
6.700050e+04 6.335675e+06 -2.376621e+06
6.188838e+04 6.333692e+06 -2.381993e+06
5.677618e+04 6.331702e+06 -2.387362e+06
5.166389e+04 6.329704e+06 -2.392727e+06
4.655154e+04 6.327697e+06 -2.398090e+06
4.143911e+04 6.325683e+06 -2.403450e+06
3.632663e+04 6.323660e+06 -2.408806e+06
3.121410e+04 6.321629e+06 -2.414160e+06
2.610152e+04 6.319590e+06 -2.419510e+06
2.098890e+04 6.317543e+06 -2.424858e+06
1.587624e+04 6.315488e+06 -2.430202e+06
1.076356e+04 6.313424e+06 -2.435543e+06
5.650863e+03 6.311353e+06 -2.440881e+06
5.381495e+02 6.309273e+06 -2.446216e+06
-4.574571e+03 6.307186e+06 -2.451547e+06
-9.687293e+03 6.305090e+06 -2.456876e+06
-1.480001e+04 6.302986e+06 -2.462201e+06
-1.991271e+04 6.300874e+06 -2.467524e+06
-2.502540e+04 6.298754e+06 -2.472843e+06
-3.013805e+04 6.296625e+06 -2.478159e+06
-3.525068e+04 6.294489e+06 -2.483472e+06
-4.036327e+04 6.292345e+06 -2.488781e+06
-4.547581e+04 6.290192e+06 -2.494088e+06
-5.058830e+04 6.288032e+06 -2.499391e+06
-5.570073e+04 6.285863e+06 -2.504691e+06
-6.081310e+04 6.283686e+06 -2.509988e+06
-6.592540e+04 6.281501e+06 -2.515282e+06
-7.103762e+04 6.279309e+06 -2.520572e+06
-7.614975e+04 6.277108e+06 -2.525859e+06
-8.126180e+04 6.274899e+06 -2.531143e+06
-8.637374e+04 6.272682e+06 -2.536424e+06
-9.148559e+04 6.270457e+06 -2.541702e+06
-9.659732e+04 6.268223e+06 -2.546976e+06
-1.017089e+05 6.265982e+06 -2.552247e+06
-1.068204e+05 6.263733e+06 -2.557515e+06
-1.119318e+05 6.261476e+06 -2.562779e+06
-1.170430e+05 6.259210e+06 -2.568041e+06
-1.221541e+05 6.256937e+06 -2.573299e+06
-1.272650e+05 6.254656e+06 -2.578553e+06
-1.323758e+05 6.252366e+06 -2.583805e+06
-1.374864e+05 6.250069e+06 -2.589053e+06
-1.425969e+05 6.247764e+06 -2.594298e+06
-1.477071e+05 6.245450e+06 -2.599539e+06
-1.528172e+05 6.243129e+06 -2.604777e+06
-1.579271e+05 6.240799e+06 -2.610012e+06
-1.630368e+05 6.238462e+06 -2.615244e+06
-1.681463e+05 6.236117e+06 -2.620472e+06
-1.732556e+05 6.233763e+06 -2.625697e+06
-1.783647e+05 6.231402e+06 -2.630918e+06
-1.834735e+05 6.229032e+06 -2.636136e+06
-1.885822e+05 6.226655e+06 -2.641351e+06
-1.936906e+05 6.224270e+06 -2.646563e+06
-1.987987e+05 6.221876e+06 -2.651771e+06
-2.039066e+05 6.219475e+06 -2.656975e+06
-2.090143e+05 6.217066e+06 -2.662177e+06
-2.141217e+05 6.214648e+06 -2.667375e+06
-2.192288e+05 6.212223e+06 -2.672569e+06
-2.243356e+05 6.209790e+06 -2.677760e+06
-2.294422e+05 6.207349e+06 -2.682948e+06
-2.345485e+05 6.204900e+06 -2.688132e+06
-2.396545e+05 6.202443e+06 -2.693313e+06
-2.447602e+05 6.199978e+06 -2.698491e+06
-2.498656e+05 6.197505e+06 -2.703665e+06
-2.549706e+05 6.195024e+06 -2.708835e+06
-2.600754e+05 6.192536e+06 -2.714002e+06
-2.651798e+05 6.190039e+06 -2.719166e+06
-2.702839e+05 6.187534e+06 -2.724326e+06
-2.753876e+05 6.185022e+06 -2.729483e+06
-2.804911e+05 6.182501e+06 -2.734636e+06
-2.855941e+05 6.179973e+06 -2.739786e+06
-2.906968e+05 6.177437e+06 -2.744932e+06
-2.957991e+05 6.174893e+06 -2.750075e+06
-3.009011e+05 6.172341e+06 -2.755214e+06
-3.060027e+05 6.169781e+06 -2.760350e+06
-3.111039e+05 6.167213e+06 -2.765482e+06
-3.162047e+05 6.164637e+06 -2.770611e+06
-3.213051e+05 6.162054e+06 -2.775736e+06
-3.264051e+05 6.159462e+06 -2.780858e+06
-3.315047e+05 6.156863e+06 -2.785976e+06
-3.366039e+05 6.154256e+06 -2.791091e+06
-3.417026e+05 6.151641e+06 -2.796202e+06
-3.468010e+05 6.149018e+06 -2.801309e+06
-3.518989e+05 6.146387e+06 -2.806413e+06
-3.569963e+05 6.143748e+06 -2.811513e+06
-3.620933e+05 6.141102e+06 -2.816610e+06
-3.671898e+05 6.138448e+06 -2.821704e+06
-3.722859e+05 6.135785e+06 -2.826793e+06
-3.773815e+05 6.133115e+06 -2.831879e+06
-3.824767e+05 6.130438e+06 -2.836962e+06
-3.875713e+05 6.127752e+06 -2.842041e+06
-3.926655e+05 6.125058e+06 -2.847116e+06
-3.977591e+05 6.122357e+06 -2.852187e+06
-4.028523e+05 6.119648e+06 -2.857255e+06
-4.079449e+05 6.116931e+06 -2.862320e+06
-4.130371e+05 6.114206e+06 -2.867381e+06
-4.181287e+05 6.111474e+06 -2.872438e+06
-4.232198e+05 6.108734e+06 -2.877491e+06
-4.283103e+05 6.105985e+06 -2.882541e+06
-4.334004e+05 6.103229e+06 -2.887587e+06
-4.384898e+05 6.100466e+06 -2.892629e+06
-4.435787e+05 6.097694e+06 -2.897668e+06
-4.486671e+05 6.094915e+06 -2.902703e+06
-4.537549e+05 6.092128e+06 -2.907735e+06
-4.588421e+05 6.089333e+06 -2.912763e+06
-4.639287e+05 6.086531e+06 -2.917787e+06
-4.690148e+05 6.083720e+06 -2.922807e+06
-4.741002e+05 6.080902e+06 -2.927824e+06
-4.791851e+05 6.078076e+06 -2.932836e+06
-4.842693e+05 6.075243e+06 -2.937846e+06
-4.893530e+05 6.072402e+06 -2.942851e+06
-4.944360e+05 6.069553e+06 -2.947853e+06
-4.995184e+05 6.066696e+06 -2.952851e+06
-5.046001e+05 6.063831e+06 -2.957845e+06
-5.096812e+05 6.060959e+06 -2.962836e+06
-5.147617e+05 6.058079e+06 -2.967822e+06
-5.198415e+05 6.055191e+06 -2.972805e+06
-5.249207e+05 6.052296e+06 -2.977784e+06
-5.299992e+05 6.049393e+06 -2.982760e+06
-5.350770e+05 6.046482e+06 -2.987732e+06
-5.401542e+05 6.043564e+06 -2.992699e+06
-5.452306e+05 6.040637e+06 -2.997663e+06
-5.503064e+05 6.037704e+06 -3.002624e+06
-5.553815e+05 6.034762e+06 -3.007580e+06
-5.604559e+05 6.031813e+06 -3.012533e+06
-5.655295e+05 6.028856e+06 -3.017482e+06
-5.706025e+05 6.025891e+06 -3.022427e+06
-5.756747e+05 6.022919e+06 -3.027368e+06
-5.807462e+05 6.019939e+06 -3.032305e+06
-5.858169e+05 6.016952e+06 -3.037239e+06
-5.908870e+05 6.013956e+06 -3.042168e+06
-5.959562e+05 6.010954e+06 -3.047094e+06
-6.010247e+05 6.007943e+06 -3.052016e+06
-6.060925e+05 6.004925e+06 -3.056934e+06
-6.111595e+05 6.001899e+06 -3.061848e+06
-6.162257e+05 5.998866e+06 -3.066758e+06
-6.212911e+05 5.995825e+06 -3.071665e+06
-6.263557e+05 5.992776e+06 -3.076567e+06
-6.314196e+05 5.989720e+06 -3.081466e+06
-6.364826e+05 5.986656e+06 -3.086361e+06
-6.415448e+05 5.983584e+06 -3.091252e+06
-6.466063e+05 5.980505e+06 -3.096138e+06
-6.516669e+05 5.977419e+06 -3.101021e+06
-6.567266e+05 5.974324e+06 -3.105900e+06
-6.617856e+05 5.971222e+06 -3.110776e+06
-6.668437e+05 5.968113e+06 -3.115647e+06
-6.719009e+05 5.964996e+06 -3.120514e+06
-6.769573e+05 5.961871e+06 -3.125377e+06
-6.820128e+05 5.958739e+06 -3.130237e+06
-6.870675e+05 5.955599e+06 -3.135092e+06
-6.921213e+05 5.952452e+06 -3.139943e+06
-6.971742e+05 5.949297e+06 -3.144791e+06
-7.022263e+05 5.946135e+06 -3.149634e+06
-7.072774e+05 5.942965e+06 -3.154474e+06
-7.123276e+05 5.939787e+06 -3.159309e+06
-7.173770e+05 5.936602e+06 -3.164141e+06
-7.224254e+05 5.933410e+06 -3.168968e+06
-7.274729e+05 5.930209e+06 -3.173791e+06
-7.325195e+05 5.927002e+06 -3.178611e+06
-7.375652e+05 5.923787e+06 -3.183426e+06
-7.426099e+05 5.920564e+06 -3.188238e+06
-7.476536e+05 5.917334e+06 -3.193045e+06
-7.526965e+05 5.914096e+06 -3.197848e+06
-7.577383e+05 5.910851e+06 -3.202648e+06
-7.627792e+05 5.907598e+06 -3.207443e+06
-7.678192e+05 5.904338e+06 -3.212234e+06
-7.728581e+05 5.901071e+06 -3.217021e+06
-7.778961e+05 5.897796e+06 -3.221804e+06
-7.829331e+05 5.894513e+06 -3.226583e+06
-7.879691e+05 5.891223e+06 -3.231358e+06
-7.930041e+05 5.887925e+06 -3.236129e+06
-7.980380e+05 5.884620e+06 -3.240895e+06
-8.030710e+05 5.881308e+06 -3.245658e+06
-8.081029e+05 5.877988e+06 -3.250416e+06
-8.131339e+05 5.874661e+06 -3.255171e+06
-8.181637e+05 5.871326e+06 -3.259921e+06
-8.231926e+05 5.867984e+06 -3.264667e+06
-8.282204e+05 5.864634e+06 -3.269409e+06
-8.332471e+05 5.861277e+06 -3.274147e+06
-8.382728e+05 5.857912e+06 -3.278881e+06
-8.432974e+05 5.854541e+06 -3.283610e+06
-8.483209e+05 5.851161e+06 -3.288336e+06
-8.533434e+05 5.847775e+06 -3.293057e+06
-8.583648e+05 5.844380e+06 -3.297774e+06
-8.633851e+05 5.840979e+06 -3.302487e+06
-8.684042e+05 5.837570e+06 -3.307196e+06
-8.734223e+05 5.834154e+06 -3.311900e+06
-8.784393e+05 5.830730e+06 -3.316601e+06
-8.834551e+05 5.827299e+06 -3.321297e+06
-8.884698e+05 5.823860e+06 -3.325989e+06
-8.934834e+05 5.820415e+06 -3.330677e+06
-8.984959e+05 5.816962e+06 -3.335360e+06
-9.035072e+05 5.813501e+06 -3.340040e+06
-9.085174e+05 5.810033e+06 -3.344715e+06
-9.135264e+05 5.806558e+06 -3.349386e+06
-9.185342e+05 5.803075e+06 -3.354052e+06
-9.235409e+05 5.799585e+06 -3.358715e+06
-9.285463e+05 5.796088e+06 -3.363373e+06
-9.335507e+05 5.792584e+06 -3.368027e+06
-9.385538e+05 5.789072e+06 -3.372677e+06
-9.435557e+05 5.785553e+06 -3.377322e+06
-9.485564e+05 5.782026e+06 -3.381963e+06
-9.535559e+05 5.778492e+06 -3.386600e+06
-9.585542e+05 5.774951e+06 -3.391233e+06
-9.635513e+05 5.771403e+06 -3.395861e+06
-9.685472e+05 5.767847e+06 -3.400485e+06
-9.735418e+05 5.764284e+06 -3.405105e+06
-9.785351e+05 5.760714e+06 -3.409721e+06
-9.835273e+05 5.757136e+06 -3.414332e+06
-9.885181e+05 5.753551e+06 -3.418939e+06
-9.935078e+05 5.749959e+06 -3.423541e+06
-9.984961e+05 5.746360e+06 -3.428139e+06
-1.003483e+06 5.742753e+06 -3.432733e+06
-1.008469e+06 5.739139e+06 -3.437323e+06
-1.013453e+06 5.735518e+06 -3.441908e+06
-1.018437e+06 5.731890e+06 -3.446489e+06
-1.023419e+06 5.728254e+06 -3.451065e+06
-1.028399e+06 5.724612e+06 -3.455637e+06
-1.033379e+06 5.720962e+06 -3.460205e+06
-1.038357e+06 5.717304e+06 -3.464768e+06
-1.043333e+06 5.713640e+06 -3.469327e+06
-1.048308e+06 5.709968e+06 -3.473882e+06
-1.053282e+06 5.706289e+06 -3.478432e+06
-1.058255e+06 5.702603e+06 -3.482978e+06
-1.063226e+06 5.698910e+06 -3.487519e+06
-1.068196e+06 5.695209e+06 -3.492056e+06
-1.073165e+06 5.691502e+06 -3.496589e+06
-1.078132e+06 5.687787e+06 -3.501117e+06
-1.083098e+06 5.684065e+06 -3.505641e+06
-1.088062e+06 5.680336e+06 -3.510160e+06
-1.093026e+06 5.676599e+06 -3.514675e+06
-1.097987e+06 5.672856e+06 -3.519186e+06
-1.102947e+06 5.669105e+06 -3.523692e+06
-1.107906e+06 5.665347e+06 -3.528193e+06
-1.112864e+06 5.661582e+06 -3.532690e+06
